"Date","Conservative","Labour","Liberal Democrats","SDP","SNP","Plaid","Reform","UKIP","Green"
"1971-11-14","41.44796","50.59106","7.96097",,,,,,
"1971-10-17","41.68841","50.39420","7.91739",,,,,,
"1971-09-20","42.14497","49.94060","7.91443",,,,,,
"1971-08-15","43.00652","49.15511","7.83836",,,,,,
"1971-07-12","43.30161","48.90149","7.79690",,,,,,
"1971-06-13","44.00588","48.35712","7.63700",,,,,,
"1971-05-16","44.54697","47.89355","7.55948",,,,,,
"1971-04-13","45.04592","47.69375","7.26033",,,,,,
"1971-04-04","44.81101","48.03945","7.14954",,,,,,
"1971-03-14","44.83079","47.94972","7.21949",,,,,,
"1971-02-14","45.20894","47.71198","7.07908",,,,,,
"1971-01-17","45.39023","47.74824","6.86153",,,,,,
"1970-12-13","45.42130","47.80289","6.77581",,,,,,
"1970-11-15","45.22962","48.09131","6.67907",,,,,,
"1970-10-18","45.52003","47.90647","6.57350",,,,,,
"1970-09-13","45.40796","48.11053","6.48151",,,,,,
"1970-08-16","45.17006","48.19970","6.63024",,,,,,
"1970-06-17","45.02128","48.37966","6.59906",,,,,,
"1970-06-16","44.73122","48.66973","6.59906",,,,,,
"1970-06-14","44.84580","48.59259","6.56161",,,,,,
"1970-06-11","44.91434","48.55004","6.53562",,,,,,
"1970-06-07","44.84472","48.53161","6.62367",,,,,,
"1970-06-06","44.92980","48.47452","6.59569",,,,,,
"1970-06-05","44.92310","48.47080","6.60610",,,,,,
"1970-06-04","45.17087","48.00898","6.82015",,,,,,
"1970-06-03","45.40670","47.63588","6.95742",,,,,,
"1970-05-31","45.73893","47.28518","6.97589",,,,,,
"1970-05-27","46.12979","46.69782","7.17239",,,,,,
"1970-05-26","45.96328","46.73689","7.29983",,,,,,
"1970-05-19","46.30867","46.25593","7.43540",,,,,,
"1970-05-18","46.70916","45.99519","7.29564",,,,,,
"1970-05-17","46.85644","45.66382","7.47974",,,,,,
"1970-05-13","47.36041","45.11686","7.52272",,,,,,
"1970-05-12","47.86479","44.60374","7.53147",,,,,,
"1970-05-11","48.31313","43.97224","7.71463",,,,,,
"1970-05-09","48.59847","43.51580","7.88573",,,,,,
"1970-04-29","49.27151","42.87663","7.85187",,,,,,
"1970-04-28","49.71110","42.37529","7.91360",,,,,,
"1970-04-27","50.04022","42.05294","7.90684",,,,,,
"1970-04-19","50.20361","41.87127","7.92512",,,,,,
"1970-04-13","50.25243","41.76560","7.98197",,,,,,
"1970-04-12","50.36468","41.56697","8.06835",,,,,,
"1970-03-17","50.67847","41.15970","8.16183",,,,,,
"1970-03-16","50.53792","41.29871","8.16337",,,,,,
"1970-03-15","50.62912","41.14396","8.22692",,,,,,
"1970-03-09","50.84929","41.04027","8.11045",,,,,,
"1970-02-17","50.79308","40.94011","8.26681",,,,,,
"1970-02-16","50.33386","41.09646","8.56968",,,,,,
"1970-02-15","50.14355","41.36152","8.49492",,,,,,
"1970-02-09","50.32467","41.18704","8.48830",,,,,,
"1970-01-20","49.97962","41.31601","8.70438",,,,,,
"1970-01-19","49.68918","41.67345","8.63738",,,,,,
"1970-01-18","49.54325","41.89344","8.56331",,,,,,
"1970-01-12","49.29398","41.94290","8.76312",,,,,,
"1970-01-11","49.57428","41.46999","8.95573",,,,,,
"1969-12-25","49.39257","41.39829","9.20913",,,,,,
"1969-12-15","49.25706","41.19442","9.54853",,,,,,
"1969-12-14","49.26807","40.73290","9.99903",,,,,,
"1969-11-18","49.52710","40.32477","10.14813",,,,,,
"1969-11-17","49.59184","39.93594","10.47222",,,,,,
"1969-11-16","49.52310","39.53400","10.94290",,,,,,
"1969-11-10","49.98232","38.86745","11.15023",,,,,,
"1969-10-21","50.35274","38.31996","11.32729",,,,,,
"1969-10-20","50.44011","38.15752","11.40237",,,,,,
"1969-10-19","51.04923","37.41817","11.53259",,,,,,
"1969-10-13","51.49819","36.77398","11.72782",,,,,,
"1969-10-12","51.57123","36.40822","12.02056",,,,,,
"1969-09-24","52.05973","35.89392","12.04635",,,,,,
"1969-09-23","52.23466","35.65914","12.10620",,,,,,
"1969-09-22","52.56909","35.20389","12.22701",,,,,,
"1969-09-14","53.07763","34.78955","12.13283",,,,,,
"1969-09-08","53.61217","34.33360","12.05423",,,,,,
"1969-08-18","53.58221","34.18270","12.23509",,,,,,
"1969-08-17","53.86731","34.05404","12.07865",,,,,,
"1969-07-29","54.45740","33.58703","11.95556",,,,,,
"1969-07-28","54.75293","33.53038","11.71669",,,,,,
"1969-07-14","54.77694","33.53122","11.69184",,,,,,
"1969-07-13","54.79358","33.49983","11.70658",,,,,,
"1969-06-30","54.88177","33.53436","11.58387",,,,,,
"1969-06-16","55.06007","33.32587","11.61406",,,,,,
"1969-06-09","55.33554","33.11917","11.54529",,,,,,
"1969-05-19","55.65172","32.89605","11.45223",,,,,,
"1969-05-18","55.37092","33.06101","11.56806",,,,,,
"1969-05-05","54.99213","33.51451","11.49335",,,,,,
"1969-04-23","54.86270","33.58540","11.55190",,,,,,
"1969-04-22","54.85036","33.62126","11.52838",,,,,,
"1969-04-14","54.86269","33.69684","11.44047",,,,,,
"1969-04-13","54.96078","33.38222","11.65701",,,,,,
"1969-03-31","54.97235","33.76846","11.25918",,,,,,
"1969-03-16","55.00043","33.62630","11.37327",,,,,,
"1969-03-11","54.78300","33.89564","11.32136",,,,,,
"1969-02-26","54.73731","33.64424","11.61846",,,,,,
"1969-02-25","54.33307","34.04081","11.62613",,,,,,
"1969-02-16","53.70742","34.74602","11.54656",,,,,,
"1969-02-11","53.30813","35.30714","11.38473",,,,,,
"1969-01-29","52.67812","35.87729","11.44459",,,,,,
"1969-01-28","52.51304","36.32495","11.16201",,,,,,
"1969-01-14","52.81742","35.98306","11.19952",,,,,,
"1969-01-12","52.52956","36.35853","11.11191",,,,,,
"1969-01-11","52.08080","36.80729","11.11191",,,,,,
"1968-12-17","51.81442","37.32904","10.85654",,,,,,
"1968-12-16","51.36799","37.99869","10.63332",,,,,,
"1968-12-09","50.84347","38.27766","10.87887",,,,,,
"1968-11-11","50.43210","38.65163","10.91627",,,,,,
"1968-11-10","50.48693","38.44922","11.06385",,,,,,
"1968-10-29","50.55451","38.73409","10.71139",,,,,,
"1968-10-28","50.57283","38.61426","10.81292",,,,,,
"1968-10-14","51.02224","37.82243","11.15533",,,,,,
"1968-10-13","51.14910","37.44675","11.40416",,,,,,
"1968-10-12","51.58704","37.02303","11.38993",,,,,,
"1968-09-24","52.00222","36.23320","11.76459",,,,,,
"1968-09-23","52.22543","36.15879","11.61578",,,,,,
"1968-09-15","52.48292","35.84821","11.66887",,,,,,
"1968-09-09","53.17812","35.18608","11.63580",,,,,,
"1968-08-20","53.59055","34.49251","11.91694",,,,,,
"1968-08-19","53.92292","34.04585","12.03123",,,,,,
"1968-08-18","54.59533","33.41240","11.99227",,,,,,
"1968-07-23","54.99682","33.20555","11.79762",,,,,,
"1968-07-22","54.88244","33.25355","11.86401",,,,,,
"1968-07-08","54.78553","33.26287","11.95160",,,,,,
"1968-07-07","54.84163","32.93628","12.22210",,,,,,
"1968-06-18","54.76078","33.18852","12.05070",,,,,,
"1968-06-17","54.79682","33.14323","12.05995",,,,,,
"1968-06-09","54.79091","32.90561","12.30348",,,,,,
"1968-05-28","54.65126","33.29633","12.05241",,,,,,
"1968-05-27","54.52818","33.51849","11.95333",,,,,,
"1968-05-13","54.07246","34.00981","11.91773",,,,,,
"1968-05-07","53.39577","34.61131","11.99292",,,,,,
"1968-05-06","53.16403","34.84679","11.98918",,,,,,
"1968-04-09","52.57830","35.35885","12.06284",,,,,,
"1968-04-08","51.82642","36.18592","11.98766",,,,,,
"1968-03-12","51.25604","36.54792","12.19603",,,,,,
"1968-03-11","50.98432","36.80768","12.20800",,,,,,
"1968-03-10","50.72191","36.98728","12.29080",,,,,,
"1968-02-13","50.42733","37.66907","11.90359",,,,,,
"1968-02-12","49.77830","38.36210","11.85960",,,,,,
"1968-02-11","49.33571","38.67586","11.98843",,,,,,
"1968-01-30","48.57843","39.47097","11.95061",,,,,,
"1968-01-29","48.13200","39.91740","11.95061",,,,,,
"1968-01-14","47.64414","40.32041","12.03545",,,,,,
"1967-12-18","47.59210","40.42200","11.98590",,,,,,
"1967-12-17","47.46999","40.72772","11.80229",,,,,,
"1967-12-11","46.92854","41.30225","11.76921",,,,,,
"1967-11-22","46.90560","41.51574","11.57866",,,,,,
"1967-11-21","46.58107","41.64463","11.77430",,,,,,
"1967-11-20","45.99314","42.22277","11.78409",,,,,,
"1967-11-06","45.79404","42.54244","11.66352",,,,,,
"1967-10-17","45.52483","43.00122","11.47394",,,,,,
"1967-10-16","45.28599","43.01655","11.69746",,,,,,
"1967-10-05","45.23685","43.11990","11.64324",,,,,,
"1967-10-02","44.98646","43.81325","11.20029",,,,,,
"1967-09-19","44.91590","44.11527","10.96882",,,,,,
"1967-09-18","45.04847","44.11225","10.83928",,,,,,
"1967-09-10","45.02888","44.12604","10.84508",,,,,,
"1967-09-04","45.06271","44.24876","10.68853",,,,,,
"1967-08-22","45.02298","44.13693","10.84009",,,,,,
"1967-08-21","45.16219","44.33025","10.50756",,,,,,
"1967-08-13","45.10896","44.32318","10.56786",,,,,,
"1967-07-26","45.08840","44.37550","10.53609",,,,,,
"1967-07-25","44.92309","44.64049","10.43641",,,,,,
"1967-07-11","44.82333","44.86676","10.30991",,,,,,
"1967-07-09","44.69187","44.85215","10.45598",,,,,,
"1967-06-28","44.18816","45.36553","10.44631",,,,,,
"1967-06-27","44.00735","45.46053","10.53211",,,,,,
"1967-06-12","43.76075","45.45011","10.78914",,,,,,
"1967-06-11","43.72316","45.39683","10.88001",,,,,,
"1967-05-16","43.15486","45.80214","11.04301",,,,,,
"1967-05-15","42.86203","46.27879","10.85917",,,,,,
"1967-05-14","42.56019","46.43586","11.00395",,,,,,
"1967-04-24","42.25357","46.92825","10.81818",,,,,,
"1967-04-16","41.71109","47.08354","11.20538",,,,,,
"1967-04-05","41.58548","47.10444","11.31008",,,,,,
"1967-04-03","41.33305","47.44832","11.21863",,,,,,
"1967-03-20","41.42307","47.25577","11.32116",,,,,,
"1967-02-20","41.16081","47.46945","11.36974",,,,,,
"1967-02-12","41.18161","47.42962","11.38877",,,,,,
"1967-02-06","41.70919","47.08718","11.20363",,,,,,
"1967-01-23","41.64813","47.13453","11.21734",,,,,,
"1967-01-15","41.81977","47.18837","10.99186",,,,,,
"1967-01-09","41.37852","47.74169","10.87979",,,,,,
"1966-12-12","41.14910","48.33387","10.51703",,,,,,
"1966-12-11","40.90452","48.66351","10.43197",,,,,,
"1966-11-28","40.42016","49.18779","10.39205",,,,,,
"1966-11-14","39.81758","49.78146","10.40096",,,,,,
"1966-11-13","39.54159","50.36996","10.08845",,,,,,
"1966-10-10","38.92520","51.27641","9.79839",,,,,,
"1966-09-26","38.75705","51.71443","9.52852",,,,,,
"1966-09-12","38.87019","51.95709","9.17272",,,,,,
"1966-09-06","38.98002","51.98579","9.03419",,,,,,
"1966-09-02","38.77079","52.48904","8.74018",,,,,,
"1966-08-01","38.40575","53.06551","8.52873",,,,,,
"1966-07-19","38.60147","53.19565","8.20288",,,,,,
"1966-07-11","38.59650","53.22492","8.17858",,,,,,
"1966-06-27","38.74152","53.19354","8.06495",,,,,,
"1966-06-07","39.07352","52.84815","8.07832",,,,,,
"1966-05-10","39.06491","52.83682","8.09827",,,,,,
"1966-05-09","39.48277","52.70974","7.80749",,,,,,
"1966-04-21","40.06375","52.29087","7.64538",,,,,,
"1966-04-19","40.30268","51.99577","7.70155",,,,,,
"1966-03-30","40.40693","51.97220","7.62087",,,,,,
"1966-03-29","40.52802","51.85277","7.61920",,,,,,
"1966-03-28","40.54954","51.78106","7.66940",,,,,,
"1966-03-27","40.57093","51.87025","7.55882",,,,,,
"1966-03-26","40.65708","51.78141","7.56151",,,,,,
"1966-03-25","40.66857","51.92319","7.40824",,,,,,
"1966-03-24","40.47625","52.15234","7.37141",,,,,,
"1966-03-23","40.27860","52.44523","7.27617",,,,,,
"1966-03-22","40.71615","52.17010","7.11375",,,,,,
"1966-03-21","40.60173","52.24316","7.15511",,,,,,
"1966-03-20","40.63043","52.29600","7.07357",,,,,,
"1966-03-18","40.66633","52.22421","7.10946",,,,,,
"1966-03-16","40.46824","52.50307","7.02869",,,,,,
"1966-03-15","40.71950","52.43129","6.84922",,,,,,
"1966-03-14","40.83502","52.39296","6.77202",,,,,,
"1966-03-13","40.82656","52.43171","6.74173",,,,,,
"1966-03-12","40.85199","52.30175","6.84626",,,,,,
"1966-03-11","40.86667","52.03218","7.10114",,,,,,
"1966-03-09","40.52144","52.34325","7.13531",,,,,,
"1966-03-07","40.67336","51.99712","7.32952",,,,,,
"1966-03-05","40.51574","52.15473","7.32952",,,,,,
"1966-03-03","40.70921","51.81518","7.47561",,,,,,
"1966-03-01","40.39760","51.92636","7.67604",,,,,,
"1966-02-28","40.52725","51.72731","7.74544",,,,,,
"1966-02-22","40.69491","51.25827","8.04682",,,,,,
"1966-02-14","40.79633","50.89987","8.30381",,,,,,
"1966-02-05","41.48598","50.04739","8.46663",,,,,,
"1966-01-31","41.80184","49.55206","8.64610",,,,,,
"1966-01-10","42.34586","48.89226","8.76188",,,,,,
"1966-01-05","42.58099","48.49831","8.92070",,,,,,
"1965-12-31","42.59553","48.45992","8.94455",,,,,,
"1965-12-13","43.06451","48.02702","8.90847",,,,,,
"1965-11-30","43.60673","47.34596","9.04731",,,,,,
"1965-11-15","43.59910","47.19029","9.21061",,,,,,
"1965-10-31","44.09262","46.26512","9.64227",,,,,,
"1965-10-25","44.18083","46.08134","9.73783",,,,,,
"1965-09-30","44.23820","45.80883","9.95297",,,,,,
"1965-09-27","44.04351","45.71945","10.23704",,,,,,
"1965-09-13","43.93475","45.71178","10.35347",,,,,,
"1965-08-31","43.95679","45.72792","10.31530",,,,,,
"1965-08-09","43.23268","46.22623","10.54109",,,,,,
"1965-07-31","42.81039","46.72869","10.46092",,,,,,
"1965-07-26","42.73861","46.72869","10.53270",,,,,,
"1965-07-12","42.80812","46.75417","10.43771",,,,,,
"1965-06-30","42.81424","46.70355","10.48221",,,,,,
"1965-06-29","42.31195","47.14393","10.54412",,,,,,
"1965-06-15","42.04318","47.47802","10.47880",,,,,,
"1965-05-31","41.82151","47.57601","10.60249",,,,,,
"1965-05-24","41.42668","48.07852","10.49481",,,,,,
"1965-05-10","41.06642","48.43756","10.49602",,,,,,
"1965-04-30","40.88870","48.65265","10.45865",,,,,,
"1965-04-12","40.68581","48.88970","10.42449",,,,,,
"1965-03-31","40.86938","48.87534","10.25528",,,,,,
"1965-03-29","40.90784","48.95575","10.13640",,,,,,
"1965-03-15","41.29758","48.60664","10.09578",,,,,,
"1965-02-28","41.62265","48.21508","10.16227",,,,,,
"1965-02-16","41.66957","48.30507","10.02536",,,,,,
"1965-01-31","41.66354","48.37332","9.96315",,,,,,
"1965-01-11","41.80933","48.26899","9.92168",,,,,,
"1964-12-31","42.17319","47.95037","9.87645",,,,,,
"1964-12-07","42.58740","47.68224","9.73036",,,,,,
"1964-11-30","42.96628","47.67490","9.35882",,,,,,
"1964-11-22","43.39701","47.45953","9.14346",,,,,,
"1964-11-08","44.07106","46.93251","8.99644",,,,,,
"1964-10-26","44.47430","46.85004","8.67566",,,,,,
"1964-10-14","45.16302","46.48879","8.34819",,,,,,
"1964-10-13","45.49312","46.34288","8.16400",,,,,,
"1964-10-12","45.60456","46.21768","8.17776",,,,,,
"1964-10-10","45.62322","46.42856","7.94822",,,,,,
"1964-10-09","45.51225","46.56174","7.92601",,,,,,
"1964-10-08","45.52708","46.45488","8.01803",,,,,,
"1964-10-06","45.50972","46.49382","7.99646",,,,,,
"1964-10-05","45.29214","46.84940","7.85846",,,,,,
"1964-10-03","45.25381","47.19698","7.54921",,,,,,
"1964-10-01","45.37116","47.17126","7.45758",,,,,,
"1964-09-30","45.19169","47.24305","7.56526",,,,,,
"1964-09-28","44.99715","47.36904","7.63381",,,,,,
"1964-09-27","44.96171","47.59194","7.44635",,,,,,
"1964-09-26","44.83859","47.53864","7.62276",,,,,,
"1964-09-22","44.46045","47.73462","7.80492",,,,,,
"1964-09-20","44.03293","48.13179","7.83528",,,,,,
"1964-09-13","43.90081","48.30744","7.79176",,,,,,
"1964-09-09","43.44499","48.57839","7.97662",,,,,,
"1964-09-06","43.47128","48.69003","7.83869",,,,,,
"1964-09-04","43.12238","49.13762","7.74000",,,,,,
"1964-09-01","43.05059","49.10173","7.84768",,,,,,
"1964-08-25","43.08871","49.12311","7.78818",,,,,,
"1964-08-23","42.88950","49.14087","7.96963",,,,,,
"1964-08-18","42.26421","49.52518","8.21061",,,,,,
"1964-08-11","42.35137","49.51805","8.13058",,,,,,
"1964-08-09","42.36645","49.39206","8.24149",,,,,,
"1964-08-04","41.85630","49.70038","8.44332",,,,,,
"1964-07-28","41.81126","49.78601","8.40273",,,,,,
"1964-07-21","41.79655","49.73289","8.47056",,,,,,
"1964-07-19","41.50940","49.84057","8.65003",,,,,,
"1964-07-07","40.88880","50.31938","8.79182",,,,,,
"1964-07-05","41.06109","50.27631","8.66260",,,,,,
"1964-06-30","40.50963","50.57836","8.91202",,,,,,
"1964-06-23","40.33016","50.61425","9.05559",,,,,,
"1964-06-21","40.08491","50.84702","9.06807",,,,,,
"1964-06-16","40.01089","50.75386","9.23525",,,,,,
"1964-06-09","39.67439","50.73609","9.58952",,,,,,
"1964-06-07","39.80958","50.66336","9.52706",,,,,,
"1964-06-02","39.50706","50.67049","9.82245",,,,,,
"1964-05-26","39.36348","50.81406","9.82245",,,,,,
"1964-05-24","39.55512","50.71366","9.73122",,,,,,
"1964-05-19","39.30651","50.51873","10.17477",,,,,,
"1964-05-12","39.02079","50.66158","10.31762",,,,,,
"1964-05-05","39.27505","50.49999","10.22496",,,,,,
"1964-05-03","39.58926","49.99855","10.41219",,,,,,
"1964-04-28","39.69884","49.67958","10.62158",,,,,,
"1964-04-21","39.93686","49.37358","10.68956",,,,,,
"1964-04-19","40.04720","49.22293","10.72987",,,,,,
"1964-04-14","40.07709","48.95426","10.96865",,,,,,
"1964-04-07","39.87550","49.04418","11.08032",,,,,,
"1964-04-05","39.93863","48.97167","11.08970",,,,,,
"1964-03-31","39.93306","48.66679","11.40015",,,,,,
"1964-03-24","39.99067","48.54188","11.46746",,,,,,
"1964-03-22","40.09954","48.49184","11.40863",,,,,,
"1964-03-17","39.87200","48.48456","11.64344",,,,,,
"1964-03-10","39.76378","48.73708","11.49914",,,,,,
"1964-03-09","40.05114","48.71917","11.22969",,,,,,
"1964-03-03","39.86867","48.59361","11.53771",,,,,,
"1964-02-25","39.81846","48.61229","11.56925",,,,,,
"1964-02-18","39.50070","48.90253","11.59677",,,,,,
"1964-02-16","39.53952","48.92037","11.54011",,,,,,
"1964-02-11","39.29902","48.90932","11.79166",,,,,,
"1964-02-04","39.09671","49.03513","11.86816",,,,,,
"1964-01-28","39.09671","48.96298","11.94031",,,,,,
"1964-01-21","39.29239","48.97449","11.73312",,,,,,
"1964-01-14","38.92307","49.08089","11.99604",,,,,,
"1964-01-12","38.66296","49.00730","12.32974",,,,,,
"1964-01-07","38.50818","48.87452","12.61729",,,,,,
"1963-12-16","38.11372","48.92946","12.95682",,,,,,
"1963-12-15","37.86119","48.96554","13.17327",,,,,,
"1963-12-09","37.36027","49.00158","13.63815",,,,,,
"1963-12-03","37.32323","49.04869","13.62808",,,,,,
"1963-11-26","37.04877","49.17432","13.77691",,,,,,
"1963-11-17","36.70179","49.26442","14.03379",,,,,,
"1963-11-05","36.72591","49.22906","14.04502",,,,,,
"1963-10-28","36.36516","49.44551","14.18932",,,,,,
"1963-10-22","36.58618","49.25166","14.16216",,,,,,
"1963-10-20","36.29758","49.46811","14.23431",,,,,,
"1963-10-08","35.84937","49.70913","14.44150",,,,,,
"1963-10-01","35.90870","49.87211","14.21919",,,,,,
"1963-09-22","35.68095","50.21503","14.10402",,,,,,
"1963-09-10","35.25301","50.61631","14.13068",,,,,,
"1963-09-03","35.44517","50.36305","14.19178",,,,,,
"1963-08-27","35.46892","50.27295","14.25813",,,,,,
"1963-08-25","35.63115","50.17944","14.18941",,,,,,
"1963-08-06","35.28551","50.36582","14.34867",,,,,,
"1963-07-30","35.10513","50.25759","14.63727",,,,,,
"1963-07-29","35.23674","50.05982","14.70344",,,,,,
"1963-07-23","34.94516","49.91725","15.13759",,,,,,
"1963-07-22","35.11303","49.35999","15.52699",,,,,,
"1963-07-10","34.90520","49.02827","16.06653",,,,,,
"1963-07-02","35.26595","48.66752","16.06653",,,,,,
"1963-06-26","35.67742","47.96122","16.36135",,,,,,
"1963-06-14","35.59460","47.52427","16.88113",,,,,,
"1963-06-04","35.89450","47.07313","17.03237",,,,,,
"1963-05-17","35.94995","46.58384","17.46621",,,,,,
"1963-04-10","35.80565","46.29524","17.89911",,,,,,
"1963-04-09","35.96228","45.66383","18.37389",,,,,,
"1963-03-12","36.07638","45.01771","18.90591",,,,,,
"1963-02-05","36.22068","44.40443","19.37489",,,,,,
"1963-01-18","36.45013","43.76937","19.78050",,,,,,
"1962-12-21","36.43938","43.18796","20.37266",,,,,,
"1962-11-24","36.17747","42.86040","20.96213",,,,,,
"1962-11-16","36.08176","42.55186","21.36638",,,,,,
"1962-11-09","36.30678","42.62856","21.06466",,,,,,
"1962-10-20","36.36442","42.28848","21.34710",,,,,,
"1962-10-15","36.49407","42.30936","21.19657",,,,,,
"1962-09-26","36.75728","42.24126","21.00147",,,,,,
"1962-09-19","36.93765","41.88051","21.18184",,,,,,
"1962-08-10","37.47878","41.73621","20.78502",,,,,,
"1962-07-25","38.16420","41.77228","20.06352",,,,,,
"1962-07-11","38.45280","42.13303","19.41417",,,,,,
"1962-07-04","38.79814","42.51354","18.68832",,,,,,
"1962-06-06","39.00649","42.65342","18.34008",,,,,,
"1962-05-19","39.59082","42.80447","17.60472",,,,,,
"1962-04-16","40.24346","42.84073","16.91581",,,,,,
"1962-03-21","41.07319","42.80465","16.12216",,,,,,
"1962-03-07","41.83076","42.84073","15.32851",,,,,,
"1962-02-09","42.16976","42.56808","15.26216",,,,,,
"1962-01-14","42.47286","42.54741","14.97972",,,,,,
"1961-12-06","42.68931","42.51134","14.79935",,,,,,
"1961-11-16","43.33866","42.11451","14.54682",,,,,,
"1961-11-07","43.81053","42.12137","14.06811",,,,,,
"1961-09-16","44.40567","41.67505","13.91927",,,,,,
"1961-09-04","44.69427","41.45860","13.84712",,,,,,
"1961-09-02","45.21818","41.19085","13.59097",,,,,,
